posId,storeId,clientCode,userName,password,referenceStoreInPos,posAPIType,category,storeRosterCode,companyId,integrationProviderId,scheduleCheckerLatestPosTime,scheduleCheckerEarliestReportTime,createdOn,UpdatedOn
1728,30282,N469,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1729,30283,N455,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1730,30285,N491,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1731,30286,Q494,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1732,30288,Q174,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1733,30290,Q179,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1734,30291,Q286,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1735,30295,Q487,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1736,30300,Q439,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1737,30301,Q521,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1738,30302,Q254,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1739,30303,Q474,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1740,30304,Q294,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1741,30305,Q276,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1742,30306,Q291,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1743,30309,S297,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1744,30310,S133,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1745,30311,S221,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1746,30312,S271,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1747,30313,S252,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1748,30314,S292,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1749,30315,S278,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1750,30316,S296,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1751,30320,T417,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1752,30321,T362,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1753,30322,T360,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1754,30328,V476,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1755,30330,V351,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1756,30331,N461,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1757,30332,V445,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1758,30333,V456,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1759,30334,W480,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1760,30335,W454,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1761,30336,W205,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1762,30338,W483,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
1763,30341,W203,,,NULL,2,NULL,NULL,98,4,00:00:00,NULL,"2018-11-01 05:15:41","2020-05-06 04:47:21"
